respondent_id,h1n1_vaccine,seasonal_vaccine
29930,0.13301589631144242,0.614297819028312
29931,0.31940061858550217,0.40406670250651766
29932,0.04964303401839002,0.6782773677262773
29933,0.047778118695537136,0.4150800949223467
29934,0.24384377630167686,0.5388685496930935
29935,0.7183582987591766,0.3713306508361993
29936,0.1632789870862212,0.44734223665816686
29937,0.15384900737446838,0.29796792618099244
29938,0.5179938265872379,0.6418918214765792
29939,0.2983997155864479,0.5606575391602325
29940,0.29018507870651944,0.2112750197642086
29941,0.5539686875066292,0.6320744047428385
29942,0.15720018935121144,0.31967458442406393
29943,0.026294609913311555,0.1707996325675521
29944,0.30033566960184216,0.6864225562586962
29945,0.10840278561465468,0.11685898975942026
29946,0.10840278561465468,0.5521714539316939
29947,0.2630298895422645,0.4385974385781086
29948,0.13596835349711658,0.1206478130356042
29949,0.25602213385525624,0.40301095323773006
29950,0.1672025577247646,0.50843280388482
29951,0.25906442242880284,0.579388372008079
29952,0.6207967015888931,0.6090407348248036
29953,0.1147927579000057,0.35876309112036264
29954,0.19156948920746214,0.48058620195199414
29955,0.15518325171654632,0.3750051021232993
29956,0.4470743246683673,0.14998061088721204
29957,0.10605311592185679,0.4497627362018202
29958,0.5119987730788198,0.6011063078656103
29959,0.10780488189501494,0.4740957898712522
29960,0.14453224878426185,0.11921396216435075
29961,0.07849573414382612,0.47864529482772733
29962,0.11586674435047202,0.557952938683626
29963,0.29018507870651944,0.27353952275221105
29964,0.0905864076562262,0.38417139289320507
29965,0.04843433700346095,0.6981944407961345
29966,0.39275176428608555,0.2091780379081819
29967,0.1271034640437988,0.45012663641004086
29968,0.2173480517327513,0.30943016310354154
29969,0.37927588699037584,0.3253668320203432
29970,0.10840278561465468,0.4388527561219586
29971,0.08068302619298076,0.4139106966983713
29972,0.11008931244685415,0.2334098142842907
29973,0.23126059488198675,0.4214091333945149
29974,0.44634565379802965,0.48060512464995003
29975,0.1692528907315224,0.4571046219538432
29976,0.07297466465659222,0.41165702362371126
29977,0.06369748182881492,0.08543420796019176
29978,0.03369100480059319,0.5760283026873134
29979,0.29018507870651944,0.27032516789168337
29980,0.09238181350509057,0.5271265571874618
29981,0.06624932227137126,0.27949131129513655
29982,0.20430027733636438,0.4967442557684916
29983,0.30033566960184216,0.6967387709180477
29984,0.08425496655256932,0.3717774207328253
29985,0.09261905724032556,0.43806702936593417
29986,0.18982558980653352,0.4326801084556633
29987,0.12116314413613255,0.47290767468899086
29988,0.10840278561465468,0.33354109332833504
29989,0.13698200011552214,0.8172400619854153
29990,0.3521914316423651,0.5458284562204203
29991,0.2978267832389398,0.45874250627640206
29992,0.054917497794853214,0.5791044194485935
29993,0.19156948920746214,0.42153985837889074
29994,0.14718890152228944,0.2966865148130676
29995,0.25602213385525624,0.5814740007301273
29996,0.11826950143865311,0.42364014379763576
29997,0.24492713990661374,0.7761443681188716
29998,0.13448257793235993,0.1582421303108206
29999,0.33981028599308793,0.2920637684462946
30000,0.14466248845073001,0.20713144293150704
30001,0.08010368816381273,0.06702683051618567
30002,0.3785061910936894,0.4414175699410825
30003,0.1672025577247646,0.41080358735827643
30004,0.5219883237635542,0.6668150399871414
30005,0.2808614785027418,0.4700071342229421
30006,0.1019137129847095,0.4265976383349207
30007,0.18049217540049453,0.580046356591085
30008,0.027691904889127213,0.11360241462964779
30009,0.1534374248360164,0.7418570271657604
30010,0.07790320167238039,0.5968333322871294
30011,0.07284611426676708,0.3738411949034402
30012,0.13366150322560214,0.430103156812235
30013,0.0782778994333848,0.33465678526276094
30014,0.06364633999173656,0.5158087040815684
30015,0.38199862403848883,0.05966547124938975
30016,0.4318633251662117,0.3355444145366422
30017,0.10840278561465468,0.56926087036197
30018,0.07452999911567065,0.46968561442366014
30019,0.12497563061988005,0.6566644243524353
30020,0.2472372707937512,0.590276958588226
30021,0.19156948920746214,0.3273144488661234
30022,0.15345344859236984,0.35374118506745855
30023,0.30554984039572874,0.3130903559860138
30024,0.16083687982410344,0.4164964548309741
30025,0.15694814301210974,0.4834615528849226
30026,0.19156948920746214,0.1664591871727513
30027,0.05897469886195369,0.5664926684262634
30028,0.29267146941196526,0.48763450353458826
30029,0.1311817433341284,0.5823585468342364
30030,0.1814976206473856,0.5707333561667216
30031,0.30033566960184216,0.5798998131502558
30032,0.11706967472299414,0.3009706290463298
30033,0.12035993419136426,0.4325469046498437
30034,0.34762482291549623,0.1649264046483943
30035,0.1062122862951014,0.1616519440229313
30036,0.03819638504823802,0.07941998004674261
30037,0.19372372919768274,0.6433159485043056
30038,0.6075538051625544,0.711824882493581
30039,0.254333729149862,0.413642685702598
30040,0.21502089063752203,0.23909555186974515
30041,0.10906678909556874,0.22285128480921026
30042,0.07731825108964767,0.5877712149363201
30043,0.426020505620493,0.4188256852891952
30044,0.3349727903619239,0.3869232576477201
30045,0.19156948920746214,0.48058620195199414
30046,0.31840350340777257,0.08461589955817521
30047,0.37426814026788074,0.7820066804671814
30048,0.3400076703626756,0.4414175699410825
30049,0.10112303216554638,0.5508718275946474
30050,0.39243370414650275,0.17639353824185375
30051,0.13596835349711658,0.23534046162678748
30052,0.2526251566615809,0.25724694773581924
30053,0.3290595147340424,0.6603640281038383
30054,0.29018507870651944,0.22530973710382834
30055,0.34762482291549623,0.29592366552999744
30056,0.05855801867260293,0.3244579634964015
30057,0.4089873472844587,0.06416118730782032
30058,0.6627876991165915,0.16713244984848508
30059,0.08190722791911544,0.5664926684262634
30060,0.059114568954001405,0.8919108861497954
30061,0.04122265404684324,0.5208518875966041
30062,0.1187640252238639,0.3809566397768564
30063,0.15362000449125351,0.6552153736293659
30064,0.07731825108964767,0.47480401651385984
30065,0.19156948920746214,0.48058620195199414
30066,0.27024334428474855,0.37684678431268553
30067,0.24043650370452452,0.6456014604605347
30068,0.17130222730432493,0.5234641280133308
30069,0.35710181379151335,0.5383645232416014
30070,0.19156948920746214,0.30302599450302187
30071,0.10487370677636687,0.7153189696031864
30072,0.0689678534841932,0.42258561982151793
30073,0.08672487345564449,0.4722683423857042
30074,0.5219883237635542,0.46789977181767306
30075,0.10840278561465468,0.11685898975942026
30076,0.08672487345564449,0.35374118506745855
30077,0.2635953464521248,0.3816042731893701
30078,0.06643481561845863,0.17561083414477102
30079,0.1311817433341284,0.7913371141010809
30080,0.08908052749995207,0.7717777020069323
30081,0.25172142080226895,0.520053088838522
30082,0.20876805977467913,0.35374118506745855
30083,0.24228466359615478,0.7284561422612168
30084,0.5539686875066292,0.8714587828349692
30085,0.2823052012486606,0.15768065631321337
30086,0.09226058038322535,0.48399695970296114
30087,0.06624932227137126,0.1863614855019886
30088,0.3387234364994176,0.6655912334097601
30089,0.2539696668654564,0.1929290867051962
30090,0.5913514603394517,0.2155263516087618
30091,0.5219883237635542,0.6668150399871414
30092,0.2091028560791461,0.06399083058809345
30093,0.564711077368073,0.46789977181767306
30094,0.04122265404684324,0.5208518875966041
30095,0.3040836922796278,0.62625569298357
30096,0.42059564954799966,0.3190406749670011
30097,0.4570329448055706,0.4139442615675255
30098,0.23128260234448234,0.48058620195199414
30099,0.10548753902044984,0.5823585468342364
30100,0.11706967472299414,0.20610285534637945
30101,0.26125281165474096,0.7519952393106205
30102,0.06187854558962406,0.1449839896541722
30103,0.15961196301434508,0.23579883206189353
30104,0.1672025577247646,0.26310281915213246
30105,0.19156948920746214,0.43654761289224825
30106,0.10840278561465468,0.4968529942028487
30107,0.06624932227137126,0.1863614855019886
30108,0.4785615852284064,0.6668150399871414
30109,0.23630567575186978,0.21124327843122978
30110,0.1886001591128514,0.5955815349151174
30111,0.29069230522200024,0.32613880552467955
30112,0.23354671195275978,0.9468640282860991
30113,0.08908052749995207,0.4283042928253731
30114,0.3078881619821991,0.544128555030477
30115,0.6193752401634668,0.6390076479773645
30116,0.3878024456031683,0.1390665889851989
30117,0.08363258552469888,0.10188276994025598
30118,0.11706967472299414,0.22649016447369577
30119,0.08363258552469888,0.0934096747545616
30120,0.22375908977187012,0.46019565514243616
30121,0.22864531463839927,0.2500873074056502
30122,0.15255247846953635,0.3548919033886828
30123,0.09384101275722977,0.2816275086083177
30124,0.10840278561465468,0.41041103017180464
30125,0.4461881323201516,0.1191840840991346
30126,0.2094522091279857,0.5146361313949632
30127,0.5370938353869197,0.45178117088735
30128,0.14652336856418974,0.6080901569216209
30129,0.06364633999173656,0.4715874546922933
30130,0.1592223021414863,0.5270933514726841
30131,0.30624152833073603,0.5795149588429199
30132,0.3078881619821991,0.35567898731820374
30133,0.21931755050010002,0.29777646105452404
30134,0.10502258518201912,0.3639578744623838
30135,0.1831539768525101,0.19146076500923925
30136,0.13225498616995696,0.15518325171654632
30137,0.1476190978223405,0.7172729047035528
30138,0.25602213385525624,0.45322542755564815
30139,0.16443633997230686,0.21236925058464756
30140,0.15408848496146554,0.2182712546069667
30141,0.19378559401183323,0.30063032079484525
30142,0.42781959117970875,0.40659344428188854
30143,0.21960355158809156,0.1900857149534919
30144,0.5219883237635542,0.4305141554697685
30145,0.29018507870651944,0.4247336864586835
30146,0.2841433990939771,0.6440648968138524
30147,0.06624932227137126,0.279328443764808
30148,0.3063335602533303,0.5040312656518083
30149,0.12386604129113851,0.2643337325530912
30150,0.17458844021409878,0.4435934772233518
30151,0.26175145716947595,0.8932460244491308
30152,0.2737123474664434,0.31872857453575715
30153,0.06990689998166802,0.7376183144392512
30154,0.04122265404684324,0.29318593952420846
30155,0.12028147472699664,0.7245775815319191
30156,0.08672487345564449,0.408890587299832
30157,0.12633995507126372,0.18629334919784746
30158,0.5224665778112518,0.6644822018760977
30159,0.08023862141143222,0.5861026340968335
30160,0.3521914316423651,0.5458284562204203
30161,0.1900997910086664,0.15694309990521643
30162,0.18049217540049453,0.3057291284932558
30163,0.21931755050010002,0.326704128943899
30164,0.564711077368073,0.6595148220660657
30165,0.14569048075079102,0.48058620195199414
30166,0.08413641419727724,0.3137914249294921
30167,0.13596835349711658,0.634238233859523
30168,0.07756817885386195,0.20525945601875734
30169,0.26238896545896057,0.23592212034228544
30170,0.7382054846933802,0.5858946010529876
30171,0.09720086853955916,0.446666656958614
30172,0.15854946056514824,0.6009155467049349
30173,0.07534175720095385,0.6851948103829737
30174,0.31242731636450716,0.2688093989831614
30175,0.3754703191385973,0.3156962718436004
30176,0.2441708001322961,0.47472616965766024
30177,0.48459022019007175,0.13092943914178323
30178,0.09693481869395283,0.4170102605003589
30179,0.07790320167238039,0.24774935594220637
30180,0.07534175720095385,0.5585940786962446
30181,0.047778118695537136,0.3971235874635561
30182,0.4029021020933103,0.45961712379813685
30183,0.5265510487386514,0.3985934005615578
30184,0.12053681414697985,0.5766649296406118
30185,0.2539696668654564,0.28161636744944674
30186,0.24122590606527206,0.29592366552999744
30187,0.19156948920746214,0.5814740007301273
30188,0.5219883237635542,0.5788324028689297
30189,0.18970911026187698,0.1206478130356042
30190,0.29018507870651944,0.29592366552999744
30191,0.12760858890964033,0.2337001037952882
30192,0.24619918199497218,0.5601720080989271
30193,0.038183612571786554,0.4837030733449326
30194,0.10477881839803016,0.6596941105844337
30195,0.4325469046498437,0.1706740081008467
30196,0.12028147472699664,0.6727383609618012
30197,0.6169185869382463,0.5026120280323241
30198,0.24492713990661374,0.5458284562204203
30199,0.23380123441348205,0.22882189559095306
30200,0.3400076703626756,0.5655790876626823
30201,0.048357445009501954,0.1863614855019886
30202,0.10840278561465468,0.46322478154430646
30203,0.3211138044943093,0.7896901876374869
30204,0.34762482291549623,0.18102066523947716
30205,0.08309763955238976,0.06251565143303033
30206,0.09384101275722977,0.24495178195796713
30207,0.3863315146127127,0.3678439822107639
30208,0.06624932227137126,0.6981944407961345
30209,0.13596835349711658,0.326704128943899
30210,0.08129319428527992,0.6924907762410136
30211,0.1736593842019205,0.12021238871923837
30212,0.08043080478625511,0.5078143417536983
30213,0.12760858890964033,0.40455651756996847
30214,0.05865593948585999,0.7545038704048125
30215,0.12035993419136426,0.2511857486282734
30216,0.15854946056514824,0.6615242459576018
30217,0.26175145716947595,0.8932460244491308
30218,0.06190101422681594,0.5968333322871294
30219,0.15372593935797849,0.6340855085902168
30220,0.19372372919768274,0.6687462357796385
30221,0.2731272935230283,0.24491162302639022
30222,0.21923311344124366,0.37596100053918985
30223,0.18799709123822436,0.8240022785880603
30224,0.1632789870862212,0.5121329113239431
30225,0.0749281578529852,0.22962389795905033
30226,0.08908052749995207,0.6813676833529612
30227,0.1632789870862212,0.12214997117159966
30228,0.3470009235129019,0.5723460114356423
30229,0.4080889332472052,0.3184827461920225
30230,0.13150258662228673,0.35567898731820374
30231,0.33366270040491747,0.11508141457887788
30232,0.1019137129847095,0.15037080156788232
30233,0.14815270361170416,0.44282026251654166
30234,0.2091028560791461,0.17161020792820283
30235,0.34741921800284375,0.47275833917639215
30236,0.2465432128542824,0.679722654883238
30237,0.05865593948585999,0.7545038704048125
30238,0.10919697687583585,0.2117056798953332
30239,0.040358674649073244,0.253289121618235
30240,0.03629679976347155,0.302440539478359
30241,0.03205272631909617,0.455603284851902
30242,0.20401639091593898,0.32291139069747365
30243,0.26710305597568623,0.44949066705416674
30244,0.08350471817418416,0.46322478154430646
30245,0.18401577254758547,0.7178050695339386
30246,0.20709254463231358,0.08461589955817521
30247,0.2163573008543925,0.6030024746097856
30248,0.4271279042895224,0.37773471252802093
30249,0.3753377067816196,0.6015744774560172
30250,0.27044728075465824,0.31328667297137613
30251,0.03205272631909617,0.6369667312923273
30252,0.06190101422681594,0.608415754181712
30253,0.20709254463231358,0.19913242869949088
30254,0.07790320167238039,0.5092314431058204
30255,0.19156948920746214,0.3435296826028253
30256,0.2149342099032698,0.2189843609777616
30257,0.12760858890964033,0.36970566863410204
30258,0.10840278561465468,0.46322478154430646
30259,0.19156948920746214,0.1664591871727513
30260,0.19156948920746214,0.5121329113239431
30261,0.1954946737926211,0.679722654883238
30262,0.2091028560791461,0.6404742314387772
30263,0.048357445009501954,0.27949131129513655
30264,0.07790320167238039,0.5968333322871294
30265,0.10548753902044984,0.7257012845439105
30266,0.21733444757512832,0.7997645327288104
30267,0.2892091647375968,0.34281690641750395
30268,0.13596835349711658,0.21195582750699354
30269,0.07571062430910387,0.2977531869489145
30270,0.1508327900672462,0.5991720020487002
30271,0.03629679976347155,0.302440539478359
30272,0.11988438004092884,0.37392785936033257
30273,0.5434304529695526,0.1365313439240449
30274,0.37769330522096156,0.46686718022113516
30275,0.19267146491644943,0.32753269737382673
30276,0.1595169929836852,0.1564947548168887
30277,0.13225498616995696,0.45322542755564815
30278,0.0595781337607806,0.4989333595735653
30279,0.2502580963496045,0.1021172091395166
30280,0.564711077368073,0.5837015290609631
30281,0.2032029308193331,0.3355818992251307
30282,0.4570329448055706,0.3847268381953677
30283,0.1922026322011617,0.858291890853605
30284,0.05865593948585999,0.7545038704048125
30285,0.13244762668863563,0.48964143071271454
30286,0.3499724280943976,0.3492691410577054
30287,0.24492713990661374,0.49693190745960547
30288,0.30033566960184216,0.8207917615258121
30289,0.29018507870651944,0.20581316117561593
30290,0.08022680353426863,0.14592580047635115
30291,0.3657388603822652,0.10346683025162955
30292,0.7127899599081764,0.6353411394433673
30293,0.5161700580006547,0.3938468677329167
30294,0.531698539558409,0.3678439822107639
30295,0.06624932227137126,0.41213198256863726
30296,0.32795402578581867,0.6385779281131242
30297,0.10548753902044984,0.5823585468342364
30298,0.10840278561465468,0.5521714539316939
30299,0.15617342960251043,0.44920522021944054
30300,0.11879976266049369,0.4265976383349207
30301,0.5112549401709544,0.6032248676395372
30302,0.2987117643138728,0.31260226872793095
30303,0.4099449442335972,0.5598552441492173
30304,0.04915351014578362,0.2549231743233425
30305,0.10432014330972472,0.3125024313023001
30306,0.11984046910946713,0.1564947548168887
30307,0.42585386087447663,0.42436043108883825
30308,0.29018507870651944,0.3114891819642316
30309,0.047778118695537136,0.3953942850466958
30310,0.41793253145187725,0.8863463762539413
30311,0.2743954508627939,0.18793150956111093
30312,0.08672487345564449,0.22690270535129978
30313,0.05250466546939331,0.2951354189508265
30314,0.21496481884695764,0.47260392776975074
30315,0.38199862403848883,0.4278918031368295
30316,0.5482907704898038,0.5811395685783625
30317,0.05068741513259325,0.8115701904348638
30318,0.4406447860766281,0.6094557382737483
30319,0.01768127048308575,0.6572378729445136
30320,0.1531895453240533,0.6816773327476041
30321,0.08068302619298076,0.4143157845172591
30322,0.2855837374401409,0.6268664704102651
30323,0.19027584379480603,0.48058620195199414
30324,0.34889719005467507,0.6431945140043918
30325,0.2476609709738317,0.039692948332207774
30326,0.24317288180836039,0.6094557382737483
30327,0.024475695966736485,0.5049537218694676
30328,0.10840278561465468,0.3349727903619239
30329,0.13596835349711658,0.2511857486282734
30330,0.1632789870862212,0.37896432795010837
30331,0.11186263842967195,0.3871355642736659
30332,0.27215292458137796,0.6798482166163717
30333,0.19156948920746214,0.44920522021944054
30334,0.1311817433341284,0.7257012845439105
30335,0.16519562747770308,0.21517447248427554
30336,0.021760282399002132,0.41455301577181175
30337,0.26175145716947595,0.9096866422334422
30338,0.34762482291549623,0.24870212742240982
30339,0.22375908977187012,0.3135958099619285
30340,0.10840278561465468,0.5521714539316939
30341,0.6991331399985927,0.7392827836088988
30342,0.4391195994742473,0.5358835269765833
30343,0.08672487345564449,0.30495315611760027
30344,0.3754703191385973,0.44949066705416674
30345,0.4870548392470179,0.6543255474917341
30346,0.06190101422681594,0.6491138232787065
30347,0.1885572764607626,0.17561083414477102
30348,0.11121883830350508,0.27788847521513704
30349,0.06624932227137126,0.6981944407961345
30350,0.2998894137338259,0.7391310090234632
30351,0.10919697687583585,0.29777646105452404
30352,0.3400076703626756,0.3327979244023007
30353,0.15384900737446838,0.14293035088504424
30354,0.18744426656833274,0.16764785829693282
30355,0.15518325171654632,0.18911790680727075
30356,0.038183612571786554,0.04192150627762179
30357,0.2799536980231285,0.05807454567673869
30358,0.564711077368073,0.46789977181767306
30359,0.07865835766029958,0.6271313020377162
30360,0.27309171442506464,0.44600556135782904
30361,0.14569048075079102,0.18911790680727075
30362,0.14224385769917597,0.6256672518933959
30363,0.06624932227137126,0.6431200474441722
30364,0.29203406848118013,0.6946968345071685
30365,0.08908052749995207,0.7400306899224299
30366,0.17609582142313523,0.7983799558698876
30367,0.37049600679591616,0.8239331088719742
30368,0.06896954927822913,0.5877712149363201
30369,0.2125872958789639,0.14387736141875146
30370,0.29267146941196526,0.7391310090234632
30371,0.3712174934919155,0.7736998659888681
30372,0.06477115848227616,0.2896492374434286
30373,0.23126059488198675,0.5120729183149338
30374,0.2713284143489915,0.35857991037325493
30375,0.3440876117476882,0.5192105578362372
30376,0.6165080177164681,0.6317544163031729
30377,0.548722719750686,0.4240925219813271
30378,0.11591752059935412,0.7543975845495222
30379,0.10840278561465468,0.11685898975942026
30380,0.14374397036322495,0.4561973912194304
30381,0.2611719503717479,0.3683738885388549
30382,0.2539696668654564,0.28161636744944674
30383,0.1311817433341284,0.7257012845439105
30384,0.038183612571786554,0.4837030733449326
30385,0.529780564660983,0.44949066705416674
30386,0.5813679841416343,0.36632896315385605
30387,0.6407141754007784,0.40298685983689636
30388,0.10840278561465468,0.25658561487643344
30389,0.3672698949107003,0.4143393461199132
30390,0.18725114769409,0.1820369211585676
30391,0.47389342629099207,0.5056410742518715
30392,0.1555564639822345,0.5428879867323521
30393,0.19156948920746214,0.48058620195199414
30394,0.343124538587658,0.3480614644498755
30395,0.19156948920746214,0.40301095323773006
30396,0.21528508241541155,0.27392584158324407
30397,0.22147578157970987,0.7087451271754189
30398,0.6397111092801577,0.4941639901202803
30399,0.08954889750950866,0.24122773495231953
30400,0.25602213385525624,0.5167492224730006
30401,0.25766416079770327,0.26792737994142335
30402,0.10083640169715014,0.5163511558197388
30403,0.4035403863132574,0.3869232576477201
30404,0.1019137129847095,0.18330260694013903
30405,0.06286247274617204,0.10191544073977371
30406,0.05250466546939331,0.6431200474441722
30407,0.3047980945987671,0.5430568094054461
30408,0.06369748182881492,0.05968631996850407
30409,0.15617342960251043,0.35567898731820374
30410,0.34762482291549623,0.29592366552999744
30411,0.011616982974345864,0.2071054637335053
30412,0.4040278961281311,0.44403110424378056
30413,0.08376068807108665,0.1462724111425189
30414,0.1001108090150369,0.3330237355572746
30415,0.05250466546939331,0.24625537581858195
30416,0.13895388953114507,0.31525006331376587
30417,0.13936198172900005,0.4682528607795395
30418,0.11753894414558656,0.45322542755564815
30419,0.22890746004977916,0.6946968345071685
30420,0.10840278561465468,0.2164204476217172
30421,0.32351046501642566,0.5952479279100344
30422,0.19765748359164398,0.23579883206189353
30423,0.09189870834890851,0.3040219499531966
30424,0.20281728986928052,0.37913658922707727
30425,0.3863315146127127,0.2803176220129018
30426,0.10487370677636687,0.4597077817628541
30427,0.3754703191385973,0.6101088541860643
30428,0.15905933621226426,0.37009844754455284
30429,0.13225498616995696,0.6788652251571953
30430,0.07731825108964767,0.5321614861393675
30431,0.14815270361170416,0.48957043390875177
30432,0.030074171553038438,0.1782237908996707
30433,0.3078881619821991,0.2360478468543199
30434,0.30498257273399415,0.09871765382256718
30435,0.19241280714306883,0.32150002501294456
30436,0.1311817433341284,0.7257012845439105
30437,0.3754703191385973,0.44949066705416674
30438,0.4089873472844587,0.19913242869949088
30439,0.10545102789837027,0.6981944407961345
30440,0.07790320167238039,0.4203444118091508
30441,0.1802551136759411,0.4601393051223509
30442,0.3754703191385973,0.3570708050768147
30443,0.40055431796638913,0.36763590525392364
30444,0.19156948920746214,0.48058620195199414
30445,0.2583262984486932,0.23721392034713026
30446,0.1314524657361576,0.8354581347770976
30447,0.07452999911567065,0.35109371694108354
30448,0.19156948920746214,0.3273144488661234
30449,0.178424571922049,0.39049638637457695
30450,0.2731272935230283,0.17480930822861554
30451,0.19156948920746214,0.4663243490794367
30452,0.027691904889127213,0.1782237908996707
30453,0.30033566960184216,0.6030024746097856
30454,0.10616814919898378,0.6981944407961345
30455,0.12633995507126372,0.6663207996493407
30456,0.254333729149862,0.35374118506745855
30457,0.22050390291622624,0.4281445573658868
30458,0.10840278561465468,0.46322478154430646
30459,0.15176208242319558,0.11525836785911647
30460,0.13147432687007274,0.5915982186099273
30461,0.4154565898468159,0.5655790876626823
30462,0.1129240467778579,0.5823585468342364
30463,0.19692463432809656,0.36763590525392364
30464,0.40338038068692134,0.35577277202435975
30465,0.06624932227137126,0.2951354189508265
30466,0.08954889750950866,0.3397289020370834
30467,0.26459303739274115,0.2596570049114995
30468,0.19156948920746214,0.44231040170422287
30469,0.29018507870651944,0.3296226529977211
30470,0.1329002906642529,0.050442294336803147
30471,0.6430878576799333,0.5163916896146296
30472,0.19027584379480603,0.7114260587336858
30473,0.10548753902044984,0.7352239322825342
30474,0.22375908977187012,0.23801563264995937
30475,0.07056375090349251,0.28049805453349497
30476,0.10548753902044984,0.5823585468342364
30477,0.048357445009501954,0.3324325279335978
30478,0.038183612571786554,0.5641646875319372
30479,0.4603404427623592,0.8153099275028621
30480,0.29018507870651944,0.3869232576477201
30481,0.11388676769177566,0.3333638042300863
30482,0.30333635221725086,0.20837301362261448
30483,0.2441708001322961,0.5818734071842654
30484,0.022019925906692578,0.5494261374517947
30485,0.08692498230713416,0.29294489649800876
30486,0.04553400270569656,0.3953942850466958
30487,0.26116410230984627,0.6798926587469499
30488,0.1595169929836852,0.1564947548168887
30489,0.4031957581015068,0.422400334677361
30490,0.564711077368073,0.5837015290609631
30491,0.43851633896691494,0.2685380286172781
30492,0.0843075796565927,0.5585940786962446
30493,0.07731825108964767,0.34572577609780486
30494,0.12386604129113851,0.35567898731820374
30495,0.23128260234448234,0.18911790680727075
30496,0.038173039735992405,0.6981944407961345
30497,0.10258591160328967,0.46322478154430646
30498,0.08350471817418416,0.1148938458797708
30499,0.18982558980653352,0.2656048207924185
30500,0.16443633997230686,0.40379046219384435
30501,0.13072573742040783,0.6300003517428264
30502,0.19156948920746214,0.5814740007301273
30503,0.46677104669562897,0.46450594517069305
30504,0.28310143841457036,0.24652714050078198
30505,0.09384101275722977,0.4504712202742042
30506,0.06653844220331058,0.22690270535129978
30507,0.4588421479343786,0.09084083543780559
30508,0.41340469111107386,0.6587824965786946
30509,0.21349017306041587,0.5599930652359778
30510,0.14010898119408455,0.48058620195199414
30511,0.5841025125296716,0.45784913733544413
30512,0.33294202737910783,0.09216921005813863
30513,0.09147011657939187,0.07764164169069339
30514,0.5507201947995864,0.1729465831980905
30515,0.05068741513259325,0.6514309943639789
30516,0.08359814926102783,0.17260887253077062
30517,0.10840278561465468,0.3180888365599615
30518,0.13596835349711658,0.21931755050010002
30519,0.24492713990661374,0.38778606655502035
30520,0.13576999653526564,0.2263283247663583
30521,0.08350471817418416,0.1001108090150369
30522,0.42781959117970875,0.5448676752100432
30523,0.27309171442506464,0.31142292833589036
30524,0.08347032976491268,0.1121817512151754
30525,0.435772084950418,0.5452514951035204
30526,0.22677628241085537,0.41752188629905207
30527,0.4491478756311194,0.22096163575703914
30528,0.05865593948585999,0.7545038704048125
30529,0.2230087642728633,0.19114070618169726
30530,0.3858450317053447,0.6152888927179975
30531,0.06624932227137126,0.2951354189508265
30532,0.18443375362053469,0.23868458098360118
30533,0.2544746638870934,0.2813167430862431
30534,0.3136712349942433,0.5139985635159048
30535,0.23128260234448234,0.25230818482283396
30536,0.4603404427623592,0.6021094073569129
30537,0.1851002008872145,0.2525651748232924
30538,0.11956558324759982,0.03483284106209832
30539,0.06624932227137126,0.2951354189508265
30540,0.23128260234448234,0.48058620195199414
30541,0.2597950865657136,0.7486775490191789
30542,0.3661043234089238,0.5323052921320583
30543,0.34636562886689737,0.15103237191062693
30544,0.19156948920746214,0.28065400792733575
30545,0.150490046111696,0.3870421975890268
30546,0.11879976266049369,0.4265976383349207
30547,0.16391747510118623,0.2508727340787144
30548,0.06026234402180669,0.680427575980218
30549,0.25356056526484727,0.6963379701285166
30550,0.17186766258935013,0.09494284625133725
30551,0.17425157463728255,0.48147113231557037
30552,0.047778118695537136,0.4081033509476517
30553,0.23128260234448234,0.20484824029208393
30554,0.18721271112112553,0.3856374075848577
30555,0.14602312294781306,0.8640328803757734
30556,0.2012584890189341,0.38944954491278044
30557,0.20430027733636438,0.5098688747940827
30558,0.04122265404684324,0.302440539478359
30559,0.529780564660983,0.44949066705416674
30560,0.22890746004977916,0.3996674333221841
30561,0.19156948920746214,0.30302599450302187
30562,0.15355517999322468,0.25230818482283396
30563,0.023492440104329475,0.13611819942985354
30564,0.10548753902044984,0.7257012845439105
30565,0.6290055259037012,0.7212697679811839
30566,0.5616813971582116,0.2696481861396848
30567,0.16415024073968804,0.3962639177990636
30568,0.19156948920746214,0.7671779540053639
30569,0.28911669245965715,0.3929944670391529
30570,0.08672487345564449,0.408890587299832
30571,0.1508327900672462,0.35649177510760943
30572,0.06479087957168332,0.5603854761071526
30573,0.34170074513471627,0.20728467495237404
30574,0.06871453802217806,0.09071105966980644
30575,0.1311817433341284,0.770554411376766
30576,0.1311817433341284,0.7492244908497698
30577,0.035982621860986,0.5641646875319372
30578,0.11706967472299414,0.3411154924056148
30579,0.10548753902044984,0.6115952557925203
30580,0.19156948920746214,0.48058620195199414
30581,0.07124328388668726,0.36286533754785477
30582,0.06369748182881492,0.05968631996850407
30583,0.2963115255478643,0.7367155298176139
30584,0.37255406078239384,0.7787483495993656
30585,0.03629679976347155,0.302440539478359
30586,0.4595612542596912,0.8445967222062134
30587,0.3400076703626756,0.7337957456630516
30588,0.2727905268368384,0.6118654043674051
30589,0.07428029725425653,0.4256277700004633
30590,0.08493069365508012,0.20833376742756768
30591,0.15617342960251043,0.48058620195199414
30592,0.43851633896691494,0.06248721900775459
30593,0.08711012809716151,0.1472455529345518
30594,0.18744426656833274,0.5521714539316939
30595,0.09720086853955916,0.22153554081357357
30596,0.16391747510118623,0.08461589955817521
